https://www.bbc.co.uk/sport/football/articles/c5y67zrrdddo,11.30617088607595,49.179889240506355,10.812175949367088,13.343037974683547,12.815532586354998
https://www.bbc.co.uk/news/articles/c9w01781981o,11.91932098765432,49.68194444444444,10.60064814814815,13.938271604938272,12.977951159737703
https://www.bbc.co.uk/news/articles/c8jn1v37znvo,14.08699633699634,40.37467032967038,11.461887545787548,16.40732600732601,14.689810185797409
https://www.bbc.co.uk/news/articles/cp8e6m4rndgo,8.73714331370132,64.91777085330779,9.557509578596541,11.01160571611195,10.828234366927234
https://www.bbc.co.uk/news/articles/c6298ljegkgo,11.801669909208822,48.59591601815825,10.822255642023347,13.754734111543451,13.515550749253407
https://www.bbc.co.uk/news/articles/c5yd2j93r7ro,11.339934456928841,53.39057584269665,10.387834082397003,14.068539325842696,13.295006501635747
https://www.bbc.co.uk/news/articles/cwymkgenv2ro,14.232834859615583,42.04760591727887,11.794826295662675,15.675918285196742,13.695445656200906
https://www.bbc.co.uk/news/articles/c74gwdzywmeo,12.105403916768669,46.56672276621791,11.216033414932681,14.328274173806609,13.613851032357722
https://www.bbc.co.uk/news/articles/cy07w28jn5lo,11.986376811594209,50.0917391304348,10.13216956521739,14.765217391304347,14.06817628641468
https://www.bbc.co.uk/news/articles/cj4kel0yv11o,9.468786246342113,61.33523044692738,10.086323250864591,11.395823357275871,11.765960540728905
https://www.bbc.co.uk/news/articles/c9d8gnx8w8qo,11.388822876356027,52.08205391317222,10.476275364249613,13.90466704730487,13.123314189856412
https://www.bbc.co.uk/news/articles/c8jngmk93p9o,9.978713204373424,61.314436501261596,8.591114241659657,11.752172694140734,11.498500363169658
https://www.bbc.co.uk/news/articles/c0jl8v23qwgo,13.162352941176472,35.72358258557662,12.074040445330676,15.72309737454304,14.803905376888956
https://www.bbc.co.uk/news/articles/c0m71plpj0mo,7.6543814844373514,70.54814711359404,9.995330061186486,10.003405160947061,10.125756701596842
https://www.bbc.co.uk/news/articles/cy5dw4plzvlo,10.228558483587609,58.41975866851598,10.250095413777162,12.419380490060103,12.01429870346184
https://www.bbc.co.uk/news/articles/clyl1g0kknxo,9.206584063526837,66.82404025191677,9.14713971796276,11.43647316538883,10.834485356617533
https://www.bbc.co.uk/news/articles/cg74gvy8lgjo,10.462674387646434,58.76479610401137,10.314259673411431,12.323837415690452,11.93303328291395
https://www.bbc.co.uk/news/articles/c5yd2xx923yo,8.888679245283019,62.80144654088052,9.279559119496856,10.08553459119497,10.864195022040775
https://www.bbc.co.uk/news/articles/c7vgr0jl402o,12.66143310082435,43.18960050729234,11.073916613823716,15.580215599239063,14.85140801775648
https://www.bbc.co.uk/news/articles/cq5637p7qpno,11.600995298372514,51.28735913200725,11.215261403254972,14.489952983725136,13.538219098175407
https://www.bbc.co.uk/news/articles/ckgv614qn2do,13.09477011494253,44.223074712643694,11.260063218390805,15.367816091954024,14.232682905230785
https://www.bbc.co.uk/news/articles/cq6dmlr1gzeo,16.186819501842958,33.25014920510819,12.048118705089541,18.936229941546596,16.439396014739867
https://www.bbc.co.uk/news/articles/czjlk9rym18o,11.925052631578946,56.94336842105264,9.514777293233083,14.609924812030076,12.891045113551908
https://www.bbc.co.uk/sport/football/articles/cd0xvpmny55o,10.420431211498975,64.83530695519406,8.717353461801716,12.618080345390409,11.311065157965036
https://www.bbc.co.uk/sport/cricket/articles/cx2mjk24lymo,10.92095917711347,57.80940190721098,10.215406083788707,13.075058394942676,12.301176609652437
https://www.bbc.co.uk/sport/football/articles/c78g4jn43zko,10.824126452189457,55.787082645906395,10.503398082078778,13.82663779473431,13.181186149727253
https://www.bbc.co.uk/sport/surfing/articles/cy8egn0g4p6o,8.799487684729066,64.21885714285715,9.316545320197044,10.822331691297208,11.138193517091509
