2026-07-21 16:50:22.671352,11.220330620262517,52.18358681357713,10.495677380265912,13.598664752136935,13.074658601456251
2026-07-22 16:48:53.115868,11.28383968320736,52.297055716309266,10.47325163114399,13.725904487606291,13.098845720967669
2026-07-23 16:47:33.467921,11.597295376741911,50.606900046412115,10.700050289332916,14.099996021178049,13.294443525453486
2026-07-24 16:44:15.480819,10.89218328413474,55.13080953370765,10.012705362413733,13.258165334784428,12.60820476755745
2026-07-25 17:09:04.749612,10.412975951028246,55.93351839018118,9.979064450585039,12.879268562899627,12.541516000049159
2026-07-26 16:54:38.604771,10.305496356586744,56.9295624750713,9.981836915962937,12.734059729286125,12.282258708787824
2026-07-27 16:52:53.495437,10.917830900429394,54.37482666094454,10.151651698371891,13.327755891197036,12.754186801878165
2026-07-28 16:47:10.058236,11.093537003673175,53.49639672251496,10.348978499512395,13.535309958359232,12.855792258131398
2026-07-29 16:45:10.264042,11.196157563542725,54.064545548259076,10.177882948438981,13.576434714157758,12.79662705904338
2026-07-30 16:45:22.619548,11.273684429050574,53.48905656658683,10.402382136730743,13.543094946005892,12.82768076466094
2026-07-31 16:49:17.161043,11.150069301013069,53.23583323180588,10.382697948973956,13.480923430233466,12.878234768581596
2026-08-01 16:47:04.159881,10.76299758519388,54.108936173197684,10.406142838894525,13.16538757714266,12.680708830517249
2026-08-02 16:59:18.964199,10.630869780926947,55.74855149198192,10.152112831768825,13.122094703146931,12.589628420440729
